Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,101.72000122070312,102.38999938964844,101.69000244140625,102.16999816894531,79.7894287109375,8580800
2014-01-03,101.80999755859375,102.44999694824219,101.76000213623047,102.16999816894531,79.7894287109375,4083800
2014-01-06,102.37999725341797,103.0,102.37000274658203,102.5999984741211,80.125244140625,7796200
2014-01-07,102.81999969482422,102.98999786376953,102.55999755859375,102.86000061035156,80.32828521728516,4428100
2014-01-08,102.44999694824219,102.69000244140625,102.0999984741211,102.58000183105469,80.10958862304688,8513000
2014-01-09,102.97000122070312,103.20999908447266,102.51000213623047,103.18000030517578,80.57818603515625,6991100
2014-01-10,103.7699966430664,104.54000091552734,103.69000244140625,104.41000366210938,81.53874969482422,13197400
2014-01-13,104.51000213623047,105.13999938964844,104.47000122070312,104.93000030517578,81.94483947753906,9667400
2014-01-14,104.6500015258789,104.83000183105469,104.38999938964844,104.44999694824219,81.56998443603516,10343100
2014-01-15,104.04000091552734,104.51000213623047,103.93000030517578,104.33999633789062,81.48406982421875,7507500
2014-01-16,104.8499984741211,105.06999969482422,104.72000122070312,105.04000091552734,82.03071594238281,7137700
2014-01-17,104.86000061035156,105.5199966430664,104.79000091552734,105.4800033569336,82.3743667602539,7588600
2014-01-21,105.44999694824219,105.73999786376953,105.4000015258789,105.55999755859375,82.43682861328125,6436000
2014-01-22,105.37000274658203,105.75,105.23999786376953,105.30000305175781,82.23379516601562,4646700
2014-01-23,105.87999725341797,107.08999633789062,105.87999725341797,106.79000091552734,83.39739990234375,12960600
2014-01-24,107.19000244140625,107.48999786376953,106.98999786376953,107.4800033569336,83.9363021850586,11122200
2014-01-27,107.22000122070312,107.5999984741211,106.69999694824219,106.7300033569336,83.35053253173828,9218200
2014-01-28,106.91000366210938,106.98999786376953,106.55000305175781,106.98999786376953,83.55357360839844,5661500
2014-01-29,107.37000274658203,108.1500015258789,106.98999786376953,107.87000274658203,84.24085998535156,11709400
2014-01-30,107.47000122070312,107.66999816894531,107.11000061035156,107.55999755859375,83.99869537353516,5956900
